refresh_id,account_id,refresh_date,refresh_quarter,trigger_event_code,updated_fico_score,score_change_vs_prior,updated_utilization_pct,new_derogatory_flag,new_inquiry_count,collections_flag,bankruptcy_flag
BUR00002843,ACC0000377,2024-01-01,2024-Q1,behavioral_trigger,738,0,0.3064,0,2,0,0
BUR00002844,ACC0000377,2024-04-01,2024-Q2,cli_review,738,0,0.0917,0,0,0,0
BUR00002845,ACC0000377,2024-07-01,2024-Q3,behavioral_trigger,738,0,0.3378,0,1,0,0
BUR00002846,ACC0000377,2024-10-01,2024-Q4,quarterly_refresh,738,0,0.6772,0,1,0,0
BUR00002847,ACC0000378,2023-10-01,2023-Q4,cli_review,765,3,0.1252,0,1,0,0
BUR00002848,ACC0000378,2024-01-01,2024-Q1,collections_trigger,766,1,0.5846,0,1,0,0
BUR00002849,ACC0000378,2024-04-01,2024-Q2,annual_review,770,4,0.8875,0,1,0,0
BUR00002850,ACC0000378,2024-07-01,2024-Q3,quarterly_refresh,771,1,0.1161,0,3,0,0
BUR00002851,ACC0000378,2024-10-01,2024-Q4,behavioral_trigger,771,0,0.5972,0,2,0,0
BUR00002852,ACC0000379,2024-01-01,2024-Q1,cli_review,770,0,0.3016,0,1,0,0
BUR00002853,ACC0000379,2024-04-01,2024-Q2,cli_review,774,4,0.4504,0,0,0,0
BUR00002854,ACC0000379,2024-07-01,2024-Q3,quarterly_refresh,778,4,0.7965,0,1,0,0
BUR00002855,ACC0000380,2024-07-01,2024-Q3,behavioral_trigger,756,0,0.0593,0,1,0,0
BUR00002856,ACC0000380,2024-10-01,2024-Q4,collections_trigger,756,0,0.523,0,1,0,0
BUR00002857,ACC0000381,2022-07-01,2022-Q3,behavioral_trigger,552,-5,0.5391,0,1,0,0
BUR00002858,ACC0000381,2022-10-01,2022-Q4,annual_review,545,-7,0.5907,0,3,0,0
BUR00002859,ACC0000381,2023-01-01,2023-Q1,annual_review,545,0,0.5643,0,2,0,0
BUR00002860,ACC0000381,2023-04-01,2023-Q2,behavioral_trigger,543,-2,0.493,0,0,0,0
BUR00002861,ACC0000381,2023-07-01,2023-Q3,annual_review,542,-1,0.6804,0,3,0,0
BUR00002862,ACC0000381,2023-10-01,2023-Q4,cli_review,541,-1,0.7684,0,3,0,0
BUR00002863,ACC0000382,2024-04-01,2024-Q2,behavioral_trigger,676,0,0.7953,0,1,0,0
BUR00002864,ACC0000382,2024-07-01,2024-Q3,quarterly_refresh,676,0,0.7927,0,2,0,0
BUR00002865,ACC0000382,2024-10-01,2024-Q4,cli_review,676,0,0.3113,0,0,0,0
BUR00002866,ACC0000383,2024-10-01,2024-Q4,collections_trigger,726,0,0.4795,0,2,0,0
BUR00002867,ACC0000384,2022-10-01,2022-Q4,cli_review,749,0,0.6946,0,0,0,0
BUR00002868,ACC0000384,2023-01-01,2023-Q1,collections_trigger,749,0,0.1507,0,1,0,0
BUR00002869,ACC0000384,2023-04-01,2023-Q2,collections_trigger,749,0,0.7189,0,2,0,0
BUR00002870,ACC0000385,2024-10-01,2024-Q4,collections_trigger,722,0,0.3101,0,3,0,0
BUR00002871,ACC0000386,2023-01-01,2023-Q1,collections_trigger,579,-4,0.1259,0,3,0,0
BUR00002872,ACC0000386,2023-04-01,2023-Q2,cli_review,575,-4,0.7892,0,3,0,0
BUR00002873,ACC0000386,2023-07-01,2023-Q3,collections_trigger,572,-3,0.6773,0,3,0,0
BUR00002874,ACC0000386,2023-10-01,2023-Q4,annual_review,570,-2,0.1692,0,3,0,0
BUR00002875,ACC0000386,2024-01-01,2024-Q1,cli_review,563,-7,0.4356,0,3,0,0
BUR00002876,ACC0000386,2024-04-01,2024-Q2,cli_review,560,-3,0.0994,0,3,0,0
BUR00002877,ACC0000386,2024-07-01,2024-Q3,annual_review,557,-3,0.3367,0,2,0,0
BUR00002878,ACC0000386,2024-10-01,2024-Q4,annual_review,557,0,0.7971,0,1,0,0
BUR00002879,ACC0000387,2024-07-01,2024-Q3,behavioral_trigger,740,0,0.4831,0,3,0,0
BUR00002880,ACC0000387,2024-10-01,2024-Q4,cli_review,740,0,0.6126,0,3,0,0
BUR00002881,ACC0000388,2021-10-01,2021-Q4,cli_review,627,0,0.5632,0,2,0,0
BUR00002882,ACC0000388,2022-01-01,2022-Q1,cli_review,627,0,0.7056,0,3,0,0
BUR00002883,ACC0000388,2022-04-01,2022-Q2,cli_review,627,0,0.7724,0,0,0,0
BUR00002884,ACC0000388,2022-07-01,2022-Q3,behavioral_trigger,627,0,0.7439,0,0,0,0
BUR00002885,ACC0000388,2022-10-01,2022-Q4,cli_review,627,0,0.7923,0,1,0,0
BUR00002886,ACC0000388,2023-01-01,2023-Q1,cli_review,627,0,0.7201,0,0,0,0
BUR00002887,ACC0000388,2023-04-01,2023-Q2,quarterly_refresh,627,0,0.0772,0,0,0,0
BUR00002888,ACC0000388,2023-07-01,2023-Q3,cli_review,627,0,0.5861,0,1,0,0
BUR00002889,ACC0000388,2023-10-01,2023-Q4,collections_trigger,627,0,0.2352,0,3,0,0
BUR00002890,ACC0000388,2024-01-01,2024-Q1,quarterly_refresh,627,0,0.4265,0,1,0,0
BUR00002891,ACC0000388,2024-04-01,2024-Q2,annual_review,627,0,0.3859,0,2,0,0
BUR00002892,ACC0000388,2024-07-01,2024-Q3,collections_trigger,627,0,0.0979,0,3,0,0
BUR00002893,ACC0000388,2024-10-01,2024-Q4,collections_trigger,627,0,0.6681,0,0,0,0
BUR00002894,ACC0000389,2023-10-01,2023-Q4,collections_trigger,606,-3,0.7235,0,0,0,0
BUR00002895,ACC0000389,2024-01-01,2024-Q1,behavioral_trigger,600,-6,1.1117,0,3,0,0
BUR00002896,ACC0000389,2024-04-01,2024-Q2,collections_trigger,599,-1,0.1069,0,2,0,0
BUR00002897,ACC0000389,2024-07-01,2024-Q3,behavioral_trigger,593,-6,0.1041,0,1,0,0
BUR00002898,ACC0000389,2024-10-01,2024-Q4,cli_review,579,-14,0.4741,0,1,0,0
BUR00002899,ACC0000390,2022-04-01,2022-Q2,cli_review,630,0,0.0818,0,3,0,0
BUR00002900,ACC0000390,2022-07-01,2022-Q3,collections_trigger,630,0,0.4581,0,1,0,0
BUR00002901,ACC0000390,2022-10-01,2022-Q4,annual_review,630,0,0.7343,0,1,0,0
BUR00002902,ACC0000390,2023-01-01,2023-Q1,cli_review,630,0,0.3751,0,0,0,0
BUR00002903,ACC0000390,2023-04-01,2023-Q2,behavioral_trigger,630,0,0.5988,0,1,0,0
BUR00002904,ACC0000390,2023-07-01,2023-Q3,collections_trigger,630,0,0.4223,0,3,0,0
BUR00002905,ACC0000390,2023-10-01,2023-Q4,cli_review,630,0,0.1613,0,2,0,0
BUR00002906,ACC0000390,2024-01-01,2024-Q1,annual_review,630,0,0.332,0,0,0,0
BUR00002907,ACC0000390,2024-04-01,2024-Q2,cli_review,630,0,0.6225,0,0,0,0
BUR00002908,ACC0000390,2024-07-01,2024-Q3,quarterly_refresh,630,0,0.2329,0,2,0,0
BUR00002909,ACC0000390,2024-10-01,2024-Q4,collections_trigger,630,0,0.496,0,0,0,0
BUR00002910,ACC0000391,2024-10-01,2024-Q4,collections_trigger,638,0,0.5696,0,0,0,0
BUR00002911,ACC0000392,2023-04-01,2023-Q2,behavioral_trigger,690,0,0.9982,0,1,0,0
BUR00002912,ACC0000392,2023-07-01,2023-Q3,behavioral_trigger,690,0,0.6787,0,1,0,0
BUR00002913,ACC0000392,2023-10-01,2023-Q4,behavioral_trigger,690,0,0.3513,0,3,0,0
BUR00002914,ACC0000392,2024-01-01,2024-Q1,quarterly_refresh,690,0,0.5969,0,2,0,0
BUR00002915,ACC0000392,2024-04-01,2024-Q2,collections_trigger,690,0,0.4615,0,1,0,0
BUR00002916,ACC0000392,2024-07-01,2024-Q3,cli_review,690,0,0.1042,0,0,0,0
BUR00002917,ACC0000392,2024-10-01,2024-Q4,collections_trigger,690,0,0.9073,0,0,0,0
BUR00002918,ACC0000393,2024-10-01,2024-Q4,annual_review,838,3,0.1324,0,3,0,0
BUR00002919,ACC0000394,2022-07-01,2022-Q3,behavioral_trigger,638,0,0.0785,0,1,0,0
BUR00002920,ACC0000394,2022-10-01,2022-Q4,collections_trigger,638,0,0.7116,0,0,0,0
BUR00002921,ACC0000394,2023-01-01,2023-Q1,annual_review,638,0,0.3046,0,3,0,0
BUR00002922,ACC0000394,2023-04-01,2023-Q2,behavioral_trigger,638,0,0.0659,0,3,0,0
BUR00002923,ACC0000394,2023-07-01,2023-Q3,collections_trigger,638,0,0.7901,0,2,0,0
BUR00002924,ACC0000394,2023-10-01,2023-Q4,collections_trigger,638,0,0.1057,0,3,0,0
BUR00002925,ACC0000394,2024-01-01,2024-Q1,collections_trigger,638,0,0.9447,0,2,0,0
BUR00002926,ACC0000394,2024-04-01,2024-Q2,collections_trigger,638,0,0.6066,0,3,0,0
BUR00002927,ACC0000394,2024-07-01,2024-Q3,cli_review,638,0,0.3502,0,3,0,0
BUR00002928,ACC0000394,2024-10-01,2024-Q4,quarterly_refresh,638,0,0.3768,0,2,0,0
BUR00002929,ACC0000395,2023-10-01,2023-Q4,behavioral_trigger,652,0,1.054,0,0,0,0
BUR00002930,ACC0000395,2024-01-01,2024-Q1,behavioral_trigger,652,0,0.9111,0,2,0,0
BUR00002931,ACC0000395,2024-04-01,2024-Q2,quarterly_refresh,652,0,0.7106,0,0,0,0
BUR00002932,ACC0000395,2024-07-01,2024-Q3,quarterly_refresh,652,0,0.5939,0,1,0,0
BUR00002933,ACC0000395,2024-10-01,2024-Q4,collections_trigger,652,0,0.9974,0,1,0,0
BUR00002934,ACC0000396,2022-04-01,2022-Q2,annual_review,606,-3,0.2891,0,2,0,0
BUR00002935,ACC0000396,2022-07-01,2022-Q3,behavioral_trigger,599,-7,0.6635,0,2,0,0
BUR00002936,ACC0000396,2022-10-01,2022-Q4,quarterly_refresh,598,-1,0.4871,0,3,0,0
BUR00002937,ACC0000396,2023-01-01,2023-Q1,behavioral_trigger,598,0,0.258,0,0,0,0
BUR00002938,ACC0000396,2023-04-01,2023-Q2,quarterly_refresh,577,-21,0.4629,0,1,0,0
BUR00002939,ACC0000396,2023-07-01,2023-Q3,annual_review,556,-21,0.7017,0,0,0,0
BUR00002940,ACC0000396,2023-10-01,2023-Q4,quarterly_refresh,537,-19,0.6142,1,2,0,0
BUR00002941,ACC0000396,2024-01-01,2024-Q1,annual_review,519,-18,0.3716,0,0,0,0
BUR00002942,ACC0000396,2024-04-01,2024-Q2,cli_review,509,-10,0.1695,0,0,0,0
BUR00002943,ACC0000396,2024-07-01,2024-Q3,cli_review,491,-18,0.0611,0,3,0,0
BUR00002944,ACC0000396,2024-10-01,2024-Q4,collections_trigger,471,-20,0.2236,1,0,0,0
BUR00002945,ACC0000397,2023-04-01,2023-Q2,cli_review,737,0,0.4354,0,2,0,0
BUR00002946,ACC0000397,2023-07-01,2023-Q3,behavioral_trigger,737,0,0.6272,0,3,0,0
BUR00002947,ACC0000397,2023-10-01,2023-Q4,cli_review,737,0,0.3379,0,3,0,0
BUR00002948,ACC0000397,2024-01-01,2024-Q1,annual_review,737,0,0.3617,0,2,0,0
BUR00002949,ACC0000397,2024-04-01,2024-Q2,cli_review,737,0,0.4933,0,1,0,0
BUR00002950,ACC0000397,2024-07-01,2024-Q3,cli_review,737,0,0.2593,0,0,0,0
BUR00002951,ACC0000397,2024-10-01,2024-Q4,annual_review,737,0,0.2245,0,3,0,0
BUR00002952,ACC0000398,2023-07-01,2023-Q3,collections_trigger,666,0,0.3817,0,0,0,0
BUR00002953,ACC0000398,2023-10-01,2023-Q4,behavioral_trigger,666,0,0.6341,0,0,0,0
BUR00002954,ACC0000398,2024-01-01,2024-Q1,behavioral_trigger,666,0,0.841,0,1,0,0
BUR00002955,ACC0000399,2024-10-01,2024-Q4,quarterly_refresh,692,0,0.3375,0,0,0,0
BUR00002956,ACC0000400,2024-07-01,2024-Q3,behavioral_trigger,733,0,0.2574,0,3,0,0
BUR00002957,ACC0000400,2024-10-01,2024-Q4,quarterly_refresh,733,0,0.3872,0,0,0,0
BUR00002958,ACC0000401,2024-10-01,2024-Q4,quarterly_refresh,641,0,0.2396,0,0,0,0
BUR00002959,ACC0000402,2024-07-01,2024-Q3,cli_review,539,-6,0.6392,0,0,0,0
BUR00002960,ACC0000402,2024-10-01,2024-Q4,cli_review,539,0,0.3041,0,0,0,0
BUR00002961,ACC0000403,2023-01-01,2023-Q1,collections_trigger,743,0,0.3522,0,1,0,0
BUR00002962,ACC0000403,2023-04-01,2023-Q2,annual_review,743,0,0.0883,0,0,0,0
BUR00002963,ACC0000403,2023-07-01,2023-Q3,cli_review,743,0,0.5695,0,0,0,0
BUR00002964,ACC0000403,2023-10-01,2023-Q4,annual_review,743,0,0.376,0,2,0,0
BUR00002965,ACC0000403,2024-01-01,2024-Q1,quarterly_refresh,743,0,0.4238,0,3,0,0
BUR00002966,ACC0000403,2024-04-01,2024-Q2,behavioral_trigger,743,0,0.3932,0,0,0,0
BUR00002967,ACC0000403,2024-07-01,2024-Q3,collections_trigger,743,0,0.5689,0,1,0,0
BUR00002968,ACC0000403,2024-10-01,2024-Q4,behavioral_trigger,743,0,0.2885,0,3,0,0
BUR00002969,ACC0000404,2024-10-01,2024-Q4,collections_trigger,744,0,0.6584,0,0,0,0
BUR00002970,ACC0000405,2022-10-01,2022-Q4,quarterly_refresh,648,0,0.848,0,1,0,0
BUR00002971,ACC0000405,2023-01-01,2023-Q1,quarterly_refresh,648,0,0.7965,0,0,0,0
BUR00002972,ACC0000405,2023-04-01,2023-Q2,behavioral_trigger,648,0,0.2377,0,3,0,0
BUR00002973,ACC0000405,2023-07-01,2023-Q3,cli_review,648,0,0.4048,0,3,0,0
BUR00002974,ACC0000405,2023-10-01,2023-Q4,quarterly_refresh,648,0,0.5375,0,1,0,0
BUR00002975,ACC0000405,2024-01-01,2024-Q1,behavioral_trigger,648,0,0.5565,0,0,0,0
BUR00002976,ACC0000405,2024-04-01,2024-Q2,quarterly_refresh,648,0,0.6677,0,2,0,0
BUR00002977,ACC0000405,2024-07-01,2024-Q3,behavioral_trigger,648,0,0.6786,0,2,0,0
BUR00002978,ACC0000405,2024-10-01,2024-Q4,annual_review,648,0,0.3524,0,2,0,0
BUR00002979,ACC0000406,2024-01-01,2024-Q1,cli_review,801,2,0.1863,0,0,0,0
BUR00002980,ACC0000406,2024-04-01,2024-Q2,annual_review,803,2,0.1061,0,3,0,0
BUR00002981,ACC0000406,2024-07-01,2024-Q3,cli_review,803,0,0.2306,0,1,0,0
BUR00002982,ACC0000406,2024-10-01,2024-Q4,collections_trigger,807,4,0.6685,0,2,0,0
BUR00002983,ACC0000407,2021-10-01,2021-Q4,collections_trigger,589,0,0.1535,0,3,0,0
BUR00002984,ACC0000407,2022-01-01,2022-Q1,annual_review,584,-5,0.7959,0,0,0,0
BUR00002985,ACC0000407,2022-04-01,2022-Q2,behavioral_trigger,583,-1,0.5076,0,0,0,0
BUR00002986,ACC0000407,2022-07-01,2022-Q3,cli_review,580,-3,0.086,0,3,0,0
BUR00002987,ACC0000407,2022-10-01,2022-Q4,collections_trigger,577,-3,0.1906,0,0,0,0
BUR00002988,ACC0000407,2023-01-01,2023-Q1,cli_review,571,-6,0.8924,0,2,0,0
BUR00002989,ACC0000407,2023-04-01,2023-Q2,annual_review,569,-2,0.2478,0,2,0,0
BUR00002990,ACC0000407,2023-07-01,2023-Q3,quarterly_refresh,567,-2,0.6175,0,2,0,0
BUR00002991,ACC0000407,2023-10-01,2023-Q4,collections_trigger,561,-6,0.8651,0,0,0,0
BUR00002992,ACC0000407,2024-01-01,2024-Q1,annual_review,555,-6,0.7213,0,3,0,0
BUR00002993,ACC0000407,2024-04-01,2024-Q2,quarterly_refresh,548,-7,0.7288,0,3,0,1
BUR00002994,ACC0000407,2024-07-01,2024-Q3,collections_trigger,542,-6,0.5307,0,2,0,0
BUR00002995,ACC0000407,2024-10-01,2024-Q4,collections_trigger,535,-7,0.2146,0,3,0,0
BUR00002996,ACC0000408,2022-01-01,2022-Q1,behavioral_trigger,586,-6,0.7819,0,0,0,0
BUR00002997,ACC0000408,2022-04-01,2022-Q2,quarterly_refresh,584,-2,0.8596,0,2,0,0
BUR00002998,ACC0000408,2022-07-01,2022-Q3,cli_review,582,-2,1.006,0,2,0,0
BUR00002999,ACC0000408,2022-10-01,2022-Q4,cli_review,579,-3,0.3293,0,1,0,0
BUR00003000,ACC0000408,2023-01-01,2023-Q1,collections_trigger,572,-7,0.3148,0,2,0,0
BUR00003001,ACC0000408,2023-04-01,2023-Q2,cli_review,571,-1,0.4387,0,0,0,0
BUR00003002,ACC0000408,2023-07-01,2023-Q3,behavioral_trigger,569,-2,0.5681,0,3,0,0
BUR00003003,ACC0000408,2023-10-01,2023-Q4,cli_review,568,-1,0.0989,0,1,0,0
BUR00003004,ACC0000408,2024-01-01,2024-Q1,cli_review,563,-5,0.4437,0,0,0,0
BUR00003005,ACC0000408,2024-04-01,2024-Q2,annual_review,559,-4,0.9359,0,3,0,0
BUR00003006,ACC0000408,2024-07-01,2024-Q3,annual_review,555,-4,0.5171,0,2,0,0
BUR00003007,ACC0000408,2024-10-01,2024-Q4,behavioral_trigger,551,-4,0.5785,0,3,0,0
BUR00003008,ACC0000409,2024-01-01,2024-Q1,quarterly_refresh,828,3,0.5226,0,3,0,0
BUR00003009,ACC0000409,2024-04-01,2024-Q2,quarterly_refresh,830,2,0.5577,0,3,0,0
BUR00003010,ACC0000409,2024-07-01,2024-Q3,behavioral_trigger,830,0,0.0682,0,3,0,0
BUR00003011,ACC0000409,2024-10-01,2024-Q4,collections_trigger,834,4,0.3618,0,2,0,0
BUR00003012,ACC0000410,2023-01-01,2023-Q1,collections_trigger,695,0,0.742,0,3,0,0
BUR00003013,ACC0000410,2023-04-01,2023-Q2,cli_review,695,0,0.727,0,3,0,0
BUR00003014,ACC0000410,2023-07-01,2023-Q3,quarterly_refresh,695,0,0.8199,0,2,0,0
BUR00003015,ACC0000410,2023-10-01,2023-Q4,behavioral_trigger,695,0,0.2339,0,0,0,0
BUR00003016,ACC0000410,2024-01-01,2024-Q1,cli_review,695,0,0.6449,0,0,0,0
BUR00003017,ACC0000410,2024-04-01,2024-Q2,behavioral_trigger,695,0,0.1734,0,1,0,0
BUR00003018,ACC0000410,2024-07-01,2024-Q3,behavioral_trigger,695,0,0.8029,0,3,0,0
BUR00003019,ACC0000410,2024-10-01,2024-Q4,annual_review,695,0,0.1534,0,2,0,0
BUR00003020,ACC0000411,2021-07-01,2021-Q3,behavioral_trigger,636,0,0.1096,0,1,0,0
BUR00003021,ACC0000411,2021-10-01,2021-Q4,behavioral_trigger,636,0,0.7056,0,1,0,0
BUR00003022,ACC0000411,2022-01-01,2022-Q1,quarterly_refresh,636,0,0.9714,0,1,0,0
BUR00003023,ACC0000411,2022-04-01,2022-Q2,behavioral_trigger,636,0,0.1458,0,1,0,0
BUR00003024,ACC0000411,2022-07-01,2022-Q3,behavioral_trigger,636,0,0.9173,0,3,0,0
BUR00003025,ACC0000411,2022-10-01,2022-Q4,cli_review,636,0,0.7101,0,0,0,0
BUR00003026,ACC0000411,2023-01-01,2023-Q1,annual_review,636,0,0.4817,0,0,0,0
BUR00003027,ACC0000411,2023-04-01,2023-Q2,cli_review,636,0,0.779,0,3,0,0
BUR00003028,ACC0000411,2023-07-01,2023-Q3,behavioral_trigger,636,0,0.0601,0,2,0,0
BUR00003029,ACC0000411,2023-10-01,2023-Q4,cli_review,636,0,0.2439,0,1,0,0
BUR00003030,ACC0000411,2024-01-01,2024-Q1,annual_review,636,0,0.3492,0,0,0,0
BUR00003031,ACC0000411,2024-04-01,2024-Q2,behavioral_trigger,636,0,0.6122,0,1,0,0
BUR00003032,ACC0000411,2024-07-01,2024-Q3,quarterly_refresh,636,0,0.8743,0,3,0,0
BUR00003033,ACC0000411,2024-10-01,2024-Q4,quarterly_refresh,636,0,0.5099,0,0,0,0
BUR00003034,ACC0000412,2021-07-01,2021-Q3,cli_review,804,0,0.3965,0,3,0,0
BUR00003035,ACC0000412,2021-10-01,2021-Q4,behavioral_trigger,808,4,0.6762,0,2,0,0
BUR00003036,ACC0000412,2022-01-01,2022-Q1,annual_review,810,2,0.4593,0,2,0,0
BUR00003037,ACC0000412,2022-04-01,2022-Q2,collections_trigger,814,4,0.0767,0,3,0,0
BUR00003038,ACC0000412,2022-07-01,2022-Q3,annual_review,816,2,0.3926,0,0,0,0
BUR00003039,ACC0000412,2022-10-01,2022-Q4,collections_trigger,820,4,0.2223,0,0,0,0
BUR00003040,ACC0000412,2023-01-01,2023-Q1,annual_review,820,0,0.6066,0,0,0,0
BUR00003041,ACC0000412,2023-04-01,2023-Q2,collections_trigger,823,3,0.7211,0,1,0,0
BUR00003042,ACC0000412,2023-07-01,2023-Q3,quarterly_refresh,827,4,0.5509,0,1,0,0
BUR00003043,ACC0000412,2023-10-01,2023-Q4,quarterly_refresh,828,1,0.0592,0,0,0,0
BUR00003044,ACC0000412,2024-01-01,2024-Q1,collections_trigger,829,1,0.165,0,2,0,0
BUR00003045,ACC0000412,2024-04-01,2024-Q2,cli_review,829,0,0.6052,0,2,0,0
BUR00003046,ACC0000412,2024-07-01,2024-Q3,behavioral_trigger,829,0,0.5255,0,2,0,0
BUR00003047,ACC0000412,2024-10-01,2024-Q4,collections_trigger,831,2,0.1086,0,3,0,0
BUR00003048,ACC0000413,2023-07-01,2023-Q3,cli_review,737,0,0.842,0,1,0,0
BUR00003049,ACC0000413,2023-10-01,2023-Q4,annual_review,737,0,0.471,0,0,0,0
BUR00003050,ACC0000413,2024-01-01,2024-Q1,collections_trigger,737,0,0.8347,0,2,0,0
BUR00003051,ACC0000413,2024-04-01,2024-Q2,quarterly_refresh,737,0,0.7622,0,1,0,0
BUR00003052,ACC0000413,2024-07-01,2024-Q3,behavioral_trigger,737,0,0.5542,0,1,0,0
BUR00003053,ACC0000413,2024-10-01,2024-Q4,quarterly_refresh,737,0,0.0913,0,3,0,0
BUR00003054,ACC0000414,2024-07-01,2024-Q3,annual_review,684,0,0.4964,0,1,0,0
BUR00003055,ACC0000414,2024-10-01,2024-Q4,annual_review,684,0,0.0621,0,0,0,0
BUR00003056,ACC0000415,2023-07-01,2023-Q3,cli_review,834,0,0.6185,0,2,0,0
BUR00003057,ACC0000415,2023-10-01,2023-Q4,quarterly_refresh,835,1,0.6011,0,2,0,0
BUR00003058,ACC0000415,2024-01-01,2024-Q1,annual_review,838,3,0.4042,0,3,0,0
BUR00003059,ACC0000415,2024-04-01,2024-Q2,cli_review,838,0,0.6348,0,1,0,0
BUR00003060,ACC0000415,2024-07-01,2024-Q3,behavioral_trigger,842,4,0.198,0,2,0,0
BUR00003061,ACC0000415,2024-10-01,2024-Q4,quarterly_refresh,844,2,0.1844,0,1,0,0
BUR00003062,ACC0000416,2021-10-01,2021-Q4,cli_review,803,2,0.2471,0,3,0,0
BUR00003063,ACC0000416,2022-01-01,2022-Q1,behavioral_trigger,803,0,0.6413,0,2,0,0
BUR00003064,ACC0000416,2022-04-01,2022-Q2,cli_review,807,4,0.3973,0,3,0,0
BUR00003065,ACC0000416,2022-07-01,2022-Q3,quarterly_refresh,808,1,0.584,0,3,0,0
BUR00003066,ACC0000416,2022-10-01,2022-Q4,behavioral_trigger,809,1,0.3635,0,0,0,0
BUR00003067,ACC0000416,2023-01-01,2023-Q1,behavioral_trigger,812,3,0.1441,0,1,0,0
BUR00003068,ACC0000416,2023-04-01,2023-Q2,collections_trigger,812,0,0.1415,0,1,0,0
BUR00003069,ACC0000416,2023-07-01,2023-Q3,cli_review,813,1,0.3397,0,3,0,0
BUR00003070,ACC0000416,2023-10-01,2023-Q4,quarterly_refresh,815,2,0.5335,0,0,0,0
BUR00003071,ACC0000416,2024-01-01,2024-Q1,behavioral_trigger,815,0,0.8025,0,3,0,0
BUR00003072,ACC0000416,2024-04-01,2024-Q2,behavioral_trigger,816,1,0.7598,0,3,0,0
BUR00003073,ACC0000416,2024-07-01,2024-Q3,collections_trigger,816,0,0.4556,0,1,0,0
BUR00003074,ACC0000416,2024-10-01,2024-Q4,collections_trigger,817,1,0.7922,0,1,0,0
BUR00003075,ACC0000417,2023-07-01,2023-Q3,cli_review,671,0,0.1353,0,0,0,0
BUR00003076,ACC0000417,2023-10-01,2023-Q4,annual_review,671,0,0.2729,0,2,0,0
BUR00003077,ACC0000417,2024-01-01,2024-Q1,annual_review,671,0,0.8115,0,0,0,0
BUR00003078,ACC0000417,2024-04-01,2024-Q2,cli_review,671,0,0.8233,0,1,0,0
BUR00003079,ACC0000417,2024-07-01,2024-Q3,behavioral_trigger,671,0,0.8808,0,2,0,0
BUR00003080,ACC0000417,2024-10-01,2024-Q4,annual_review,671,0,0.7257,0,0,0,0
BUR00003081,ACC0000418,2023-04-01,2023-Q2,cli_review,736,0,0.3996,0,3,0,0
BUR00003082,ACC0000418,2023-07-01,2023-Q3,behavioral_trigger,736,0,0.3257,0,1,0,0
BUR00003083,ACC0000418,2023-10-01,2023-Q4,behavioral_trigger,736,0,0.6603,0,0,0,0
BUR00003084,ACC0000418,2024-01-01,2024-Q1,behavioral_trigger,736,0,0.7815,0,1,0,0
BUR00003085,ACC0000418,2024-04-01,2024-Q2,behavioral_trigger,736,0,0.8185,0,0,0,0
BUR00003086,ACC0000418,2024-07-01,2024-Q3,collections_trigger,736,0,0.0621,0,1,0,0
BUR00003087,ACC0000418,2024-10-01,2024-Q4,behavioral_trigger,736,0,0.1221,0,3,0,0
BUR00003088,ACC0000419,2024-01-01,2024-Q1,collections_trigger,572,-2,1.076,0,1,0,0
BUR00003089,ACC0000419,2024-04-01,2024-Q2,behavioral_trigger,569,-3,1.0571,0,0,0,0
BUR00003090,ACC0000419,2024-07-01,2024-Q3,quarterly_refresh,567,-2,0.9681,0,1,0,0
BUR00003091,ACC0000419,2024-10-01,2024-Q4,behavioral_trigger,563,-4,0.8802,0,1,0,0
BUR00003092,ACC0000420,2022-07-01,2022-Q3,quarterly_refresh,580,-7,0.8621,0,3,0,0
BUR00003093,ACC0000420,2022-10-01,2022-Q4,behavioral_trigger,574,-6,0.3258,0,1,0,0
BUR00003094,ACC0000420,2023-01-01,2023-Q1,cli_review,567,-7,0.9415,0,2,0,0
BUR00003095,ACC0000420,2023-04-01,2023-Q2,annual_review,565,-2,0.9179,0,1,0,0
BUR00003096,ACC0000420,2023-07-01,2023-Q3,collections_trigger,559,-6,0.7116,0,1,0,0
BUR00003097,ACC0000420,2023-10-01,2023-Q4,quarterly_refresh,558,-1,0.6082,0,2,0,0
BUR00003098,ACC0000420,2024-01-01,2024-Q1,behavioral_trigger,551,-7,0.6717,0,3,0,0
BUR00003099,ACC0000420,2024-04-01,2024-Q2,behavioral_trigger,545,-6,0.3009,0,1,0,0
BUR00003100,ACC0000420,2024-07-01,2024-Q3,quarterly_refresh,540,-5,0.8507,0,0,0,0
BUR00003101,ACC0000420,2024-10-01,2024-Q4,behavioral_trigger,540,0,0.1094,0,2,0,0
BUR00003102,ACC0000421,2024-01-01,2024-Q1,quarterly_refresh,627,0,0.4568,0,3,0,0
BUR00003103,ACC0000421,2024-04-01,2024-Q2,behavioral_trigger,627,0,0.5963,0,3,0,0
BUR00003104,ACC0000421,2024-07-01,2024-Q3,behavioral_trigger,627,0,0.3861,0,0,0,0
BUR00003105,ACC0000421,2024-10-01,2024-Q4,cli_review,627,0,0.735,0,0,0,0
BUR00003106,ACC0000422,2021-07-01,2021-Q3,annual_review,725,0,0.4814,0,1,0,0
BUR00003107,ACC0000422,2021-10-01,2021-Q4,annual_review,725,0,0.7925,0,0,0,0
BUR00003108,ACC0000422,2022-01-01,2022-Q1,annual_review,725,0,0.2502,0,0,0,0
