interaction_id,account_id,interaction_date,interaction_month,channel,interaction_type,hardship_flag,payment_plan_enrolled,dispute_filed,resolved_flag,duration_minutes,months_on_book,digital_login_last_30d
SVC000009402,ACC0001122,2022-09-27,2022-09,ivr,balance_inquiry,0,0,0,1,6,18,5
SVC000009403,ACC0001122,2022-12-11,2022-12,app,rate_inquiry,0,0,0,1,8,21,1
SVC000009404,ACC0001122,2022-12-19,2022-12,phone,payment_inquiry,0,0,0,1,16,21,1
SVC000009405,ACC0001122,2023-10-17,2023-10,phone,dispute_filed,0,0,1,1,4,31,3
SVC000009406,ACC0001122,2023-10-25,2023-10,phone,payment_inquiry,0,0,0,1,11,31,3
SVC000009407,ACC0001123,2022-07-26,2022-07,chat,credit_limit_request,0,0,0,1,4,1,0
SVC000009408,ACC0001123,2022-11-22,2022-11,phone,balance_inquiry,0,0,0,1,27,5,10
SVC000009409,ACC0001123,2024-02-01,2024-02,ivr,balance_inquiry,0,0,0,1,4,20,10
SVC000009410,ACC0001123,2024-02-21,2024-02,phone,general_inquiry,0,0,0,1,33,20,10
SVC000009411,ACC0001123,2024-02-05,2024-02,phone,credit_limit_request,0,0,0,1,39,20,10
SVC000009412,ACC0001123,2024-08-21,2024-08,app,dispute_filed,0,0,1,0,1,26,18
SVC000009413,ACC0001123,2024-08-03,2024-08,phone,credit_limit_request,0,0,0,0,21,26,18
SVC000009414,ACC0001123,2024-12-19,2024-12,chat,fraud_report,0,0,0,1,3,30,19
SVC000009415,ACC0001123,2024-12-21,2024-12,app,general_inquiry,0,0,0,1,6,30,19
SVC000009416,ACC0001124,2024-08-15,2024-08,app,general_inquiry,0,0,0,1,2,12,12
SVC000009417,ACC0001124,2024-09-12,2024-09,phone,balance_inquiry,0,0,0,1,25,13,2
SVC000009418,ACC0001124,2024-09-08,2024-09,app,balance_inquiry,0,0,0,1,2,13,2
SVC000009419,ACC0001124,2024-10-15,2024-10,phone,payment_inquiry,0,0,0,1,16,14,19
SVC000009420,ACC0001124,2024-10-09,2024-10,chat,dispute_filed,0,0,1,1,6,14,19
SVC000009421,ACC0001124,2024-10-26,2024-10,app,rate_inquiry,0,0,0,1,2,14,19
SVC000009422,ACC0001124,2024-11-01,2024-11,app,balance_inquiry,0,0,0,1,1,15,18
SVC000009423,ACC0001124,2024-11-26,2024-11,app,payment_inquiry,0,0,0,1,3,15,18
SVC000009424,ACC0001125,2023-03-01,2023-03,chat,hardship_request,1,0,0,1,7,15,3
SVC000009425,ACC0001125,2023-12-14,2023-12,branch,balance_inquiry,0,0,0,1,5,24,15
SVC000009426,ACC0001125,2024-01-11,2024-01,chat,dispute_filed,0,0,1,1,5,25,9
SVC000009427,ACC0001125,2024-01-14,2024-01,chat,balance_inquiry,0,0,0,0,6,25,9
SVC000009428,ACC0001125,2024-04-23,2024-04,phone,rate_inquiry,0,0,0,1,5,28,15
SVC000009429,ACC0001125,2024-04-28,2024-04,app,rate_inquiry,0,0,0,1,1,28,15
SVC000009430,ACC0001125,2024-05-17,2024-05,chat,balance_inquiry,0,0,0,1,4,29,4
SVC000009431,ACC0001125,2024-07-11,2024-07,phone,payment_inquiry,0,0,0,1,27,31,10
SVC000009432,ACC0001125,2024-07-15,2024-07,chat,hardship_request,1,0,0,1,4,31,10
SVC000009433,ACC0001126,2021-09-17,2021-09,app,payment_inquiry,0,0,0,1,3,5,16
SVC000009434,ACC0001126,2021-09-03,2021-09,chat,credit_limit_request,0,0,0,1,5,5,16
SVC000009435,ACC0001126,2022-01-05,2022-01,chat,payment_inquiry,0,0,0,1,1,9,8
SVC000009436,ACC0001126,2022-01-13,2022-01,chat,general_inquiry,0,0,0,1,2,9,8
SVC000009437,ACC0001126,2022-05-20,2022-05,chat,balance_inquiry,0,0,0,1,6,13,10
SVC000009438,ACC0001126,2022-05-02,2022-05,phone,rate_inquiry,0,0,0,0,12,13,10
SVC000009439,ACC0001126,2022-05-06,2022-05,branch,rate_inquiry,0,0,0,0,5,13,10
SVC000009440,ACC0001126,2022-07-04,2022-07,app,credit_limit_request,0,0,0,1,9,15,8
SVC000009441,ACC0001126,2022-11-17,2022-11,phone,payment_inquiry,0,0,0,0,23,19,19
SVC000009442,ACC0001126,2022-11-03,2022-11,phone,fraud_report,0,0,0,1,43,19,19
SVC000009443,ACC0001126,2022-12-16,2022-12,phone,hardship_request,1,0,0,1,34,20,17
SVC000009444,ACC0001126,2023-04-24,2023-04,phone,payment_inquiry,0,0,0,1,23,24,5
SVC000009445,ACC0001126,2023-08-10,2023-08,chat,credit_limit_request,0,0,0,1,6,28,19
SVC000009446,ACC0001126,2023-08-06,2023-08,chat,general_inquiry,0,0,0,1,8,28,19
SVC000009447,ACC0001126,2023-11-17,2023-11,branch,payment_inquiry,0,0,0,1,3,31,6
SVC000009448,ACC0001126,2024-01-09,2024-01,app,dispute_filed,0,0,1,1,4,33,19
SVC000009449,ACC0001126,2024-01-08,2024-01,branch,balance_inquiry,0,0,0,1,8,33,19
SVC000009450,ACC0001126,2024-01-19,2024-01,branch,rate_inquiry,0,0,0,1,3,33,19
SVC000009451,ACC0001126,2024-03-20,2024-03,branch,balance_inquiry,0,0,0,1,8,35,17
SVC000009452,ACC0001126,2024-03-04,2024-03,chat,payment_inquiry,0,0,0,1,2,35,17
SVC000009453,ACC0001126,2024-03-16,2024-03,chat,balance_inquiry,0,0,0,1,5,35,17
SVC000009454,ACC0001126,2024-04-26,2024-04,phone,dispute_filed,0,0,1,1,42,36,17
SVC000009455,ACC0001126,2024-11-01,2024-11,chat,payment_plan_setup,0,1,0,0,7,43,8
SVC000009456,ACC0001126,2024-11-23,2024-11,phone,dispute_filed,0,0,1,1,35,43,8
SVC000009457,ACC0001126,2024-11-02,2024-11,chat,hardship_request,1,0,0,1,4,43,8
SVC000009458,ACC0001126,2024-12-01,2024-12,branch,payment_inquiry,0,0,0,1,8,44,12
SVC000009459,ACC0001126,2024-12-07,2024-12,ivr,payment_inquiry,0,0,0,1,4,44,12
SVC000009460,ACC0001126,2024-12-18,2024-12,chat,payment_inquiry,0,0,0,1,7,44,12
SVC000009461,ACC0001127,2023-05-03,2023-05,phone,dispute_filed,0,0,1,1,3,4,4
SVC000009462,ACC0001127,2024-05-17,2024-05,branch,payment_inquiry,0,0,0,1,7,16,19
SVC000009463,ACC0001127,2024-12-19,2024-12,chat,fraud_report,0,0,0,0,9,23,10
SVC000009464,ACC0001128,2021-10-16,2021-10,phone,payment_inquiry,0,0,0,1,7,1,7
SVC000009465,ACC0001128,2021-10-25,2021-10,phone,rate_inquiry,0,0,0,1,2,1,7
SVC000009466,ACC0001128,2021-10-14,2021-10,phone,rate_inquiry,0,0,0,1,6,1,7
SVC000009467,ACC0001128,2021-11-01,2021-11,phone,hardship_request,1,0,0,1,32,2,3
SVC000009468,ACC0001128,2021-11-22,2021-11,phone,dispute_filed,0,0,1,1,23,2,3
SVC000009469,ACC0001128,2022-01-15,2022-01,phone,balance_inquiry,0,0,0,1,43,4,17
SVC000009470,ACC0001128,2022-01-04,2022-01,phone,dispute_filed,0,0,1,1,32,4,17
SVC000009471,ACC0001128,2022-01-11,2022-01,phone,balance_inquiry,0,0,0,1,33,4,17
SVC000009472,ACC0001128,2022-03-05,2022-03,app,credit_limit_request,0,0,0,0,5,6,15
SVC000009473,ACC0001128,2022-03-12,2022-03,phone,payment_inquiry,0,0,0,1,14,6,15
SVC000009474,ACC0001128,2022-05-18,2022-05,chat,payment_inquiry,0,0,0,1,9,8,16
SVC000009475,ACC0001128,2022-05-12,2022-05,app,rate_inquiry,0,0,0,1,7,8,16
SVC000009476,ACC0001128,2022-05-24,2022-05,app,hardship_request,1,0,0,1,3,8,16
SVC000009477,ACC0001128,2022-07-05,2022-07,chat,hardship_request,1,0,0,1,7,10,9
SVC000009478,ACC0001128,2022-10-14,2022-10,chat,payment_inquiry,0,0,0,1,9,13,11
SVC000009479,ACC0001128,2023-01-23,2023-01,phone,balance_inquiry,0,0,0,1,4,16,14
SVC000009480,ACC0001128,2023-01-19,2023-01,chat,balance_inquiry,0,0,0,1,6,16,14
SVC000009481,ACC0001128,2023-01-01,2023-01,chat,balance_inquiry,0,0,0,1,7,16,14
SVC000009482,ACC0001128,2023-03-10,2023-03,app,credit_limit_request,0,0,0,1,9,18,11
SVC000009483,ACC0001128,2023-05-26,2023-05,phone,payment_inquiry,0,0,0,1,8,20,5
SVC000009484,ACC0001128,2023-07-06,2023-07,chat,payment_inquiry,0,0,0,1,6,22,3
SVC000009485,ACC0001128,2023-07-04,2023-07,ivr,rate_inquiry,0,0,0,1,4,22,3
SVC000009486,ACC0001128,2023-07-13,2023-07,phone,balance_inquiry,0,0,0,1,40,22,3
SVC000009487,ACC0001128,2023-09-13,2023-09,ivr,payment_plan_setup,0,1,0,1,6,24,7
SVC000009488,ACC0001128,2023-09-07,2023-09,phone,payment_inquiry,0,0,0,1,22,24,7
SVC000009489,ACC0001128,2023-09-11,2023-09,phone,balance_inquiry,0,0,0,1,14,24,7
SVC000009490,ACC0001128,2023-10-10,2023-10,app,payment_inquiry,0,0,0,1,9,25,13
SVC000009491,ACC0001128,2023-10-16,2023-10,branch,credit_limit_request,0,0,0,1,1,25,13
SVC000009492,ACC0001128,2023-10-06,2023-10,phone,credit_limit_request,0,0,0,1,42,25,13
SVC000009493,ACC0001128,2024-02-14,2024-02,app,payment_inquiry,0,0,0,1,9,29,2
SVC000009494,ACC0001128,2024-02-20,2024-02,branch,payment_inquiry,0,0,0,1,9,29,2
SVC000009495,ACC0001128,2024-03-07,2024-03,phone,general_inquiry,0,0,0,1,18,30,11
SVC000009496,ACC0001128,2024-03-02,2024-03,app,balance_inquiry,0,0,0,1,7,30,11
SVC000009497,ACC0001128,2024-03-08,2024-03,app,general_inquiry,0,0,0,1,8,30,11
SVC000009498,ACC0001128,2024-08-27,2024-08,app,balance_inquiry,0,0,0,1,9,35,14
SVC000009499,ACC0001128,2024-08-07,2024-08,phone,credit_limit_request,0,0,0,1,43,35,14
SVC000009500,ACC0001128,2024-08-27,2024-08,phone,rate_inquiry,0,0,0,1,8,35,14
SVC000009501,ACC0001128,2024-12-16,2024-12,phone,payment_inquiry,0,0,0,0,19,39,4
SVC000009502,ACC0001128,2024-12-23,2024-12,chat,dispute_filed,0,0,1,1,3,39,4
SVC000009503,ACC0001129,2024-03-13,2024-03,phone,general_inquiry,0,0,0,0,2,2,18
SVC000009504,ACC0001129,2024-03-25,2024-03,phone,credit_limit_request,0,0,0,1,23,2,18
SVC000009505,ACC0001129,2024-03-16,2024-03,app,hardship_request,1,0,0,0,4,2,18
SVC000009506,ACC0001129,2024-07-02,2024-07,chat,general_inquiry,0,0,0,1,5,6,7
SVC000009507,ACC0001129,2024-07-12,2024-07,app,credit_limit_request,0,0,0,1,5,6,7
SVC000009508,ACC0001130,2024-06-09,2024-06,app,payment_plan_setup,0,1,0,1,7,21,14
SVC000009509,ACC0001131,2022-03-03,2022-03,phone,credit_limit_request,0,0,0,1,4,2,0
SVC000009510,ACC0001131,2022-03-14,2022-03,phone,general_inquiry,0,0,0,1,41,2,0
SVC000009511,ACC0001131,2022-04-09,2022-04,phone,balance_inquiry,0,0,0,1,30,3,7
SVC000009512,ACC0001131,2024-05-17,2024-05,app,payment_inquiry,0,0,0,1,3,28,7
SVC000009513,ACC0001131,2024-05-13,2024-05,chat,balance_inquiry,0,0,0,1,9,28,7
SVC000009514,ACC0001131,2024-05-23,2024-05,chat,dispute_filed,0,0,1,1,9,28,7
SVC000009515,ACC0001131,2024-12-01,2024-12,chat,credit_limit_request,0,0,0,1,9,35,7
SVC000009516,ACC0001131,2024-12-28,2024-12,chat,rate_inquiry,0,0,0,0,9,35,7
SVC000009517,ACC0001131,2024-12-02,2024-12,phone,balance_inquiry,0,0,0,1,25,35,7
SVC000009518,ACC0001132,2024-02-16,2024-02,phone,dispute_filed,0,0,1,1,12,3,3
SVC000009519,ACC0001132,2024-02-27,2024-02,app,payment_inquiry,0,0,0,1,1,3,3
SVC000009520,ACC0001132,2024-04-08,2024-04,phone,balance_inquiry,0,0,0,1,39,5,3
SVC000009521,ACC0001133,2021-10-22,2021-10,phone,rate_inquiry,0,0,0,0,6,2,12
SVC000009522,ACC0001133,2021-10-18,2021-10,ivr,fraud_report,0,0,0,1,3,2,12
SVC000009523,ACC0001133,2021-10-20,2021-10,chat,balance_inquiry,0,0,0,0,7,2,12
SVC000009524,ACC0001133,2022-01-28,2022-01,ivr,general_inquiry,0,0,0,1,7,5,0
SVC000009525,ACC0001133,2022-01-18,2022-01,branch,balance_inquiry,0,0,0,1,7,5,0
SVC000009526,ACC0001133,2022-04-14,2022-04,chat,credit_limit_request,0,0,0,1,5,8,16
SVC000009527,ACC0001133,2022-04-21,2022-04,branch,dispute_filed,0,0,1,1,3,8,16
SVC000009528,ACC0001133,2022-06-04,2022-06,app,balance_inquiry,0,0,0,1,5,10,7
SVC000009529,ACC0001133,2022-10-01,2022-10,chat,hardship_request,1,0,0,1,9,14,0
SVC000009530,ACC0001133,2023-03-05,2023-03,app,balance_inquiry,0,0,0,1,1,19,12
SVC000009531,ACC0001133,2023-03-09,2023-03,chat,dispute_filed,0,0,1,1,1,19,12
SVC000009532,ACC0001133,2023-04-28,2023-04,chat,balance_inquiry,0,0,0,1,8,20,13
SVC000009533,ACC0001133,2023-07-02,2023-07,app,balance_inquiry,0,0,0,0,3,23,17
SVC000009534,ACC0001133,2023-08-16,2023-08,ivr,balance_inquiry,0,0,0,0,7,24,6
SVC000009535,ACC0001133,2023-08-27,2023-08,app,balance_inquiry,0,0,0,1,9,24,6
SVC000009536,ACC0001133,2023-08-22,2023-08,chat,payment_inquiry,0,0,0,1,9,24,6
SVC000009537,ACC0001133,2023-11-15,2023-11,ivr,payment_inquiry,0,0,0,1,8,27,9
SVC000009538,ACC0001134,2023-03-16,2023-03,phone,rate_inquiry,0,0,0,1,8,1,5
SVC000009539,ACC0001134,2023-03-04,2023-03,app,balance_inquiry,0,0,0,1,5,1,5
SVC000009540,ACC0001134,2023-03-07,2023-03,ivr,general_inquiry,0,0,0,1,6,1,5
SVC000009541,ACC0001134,2023-06-04,2023-06,chat,general_inquiry,0,0,0,1,1,4,8
SVC000009542,ACC0001134,2023-06-11,2023-06,chat,dispute_filed,0,0,1,1,4,4,8
SVC000009543,ACC0001134,2023-06-19,2023-06,app,balance_inquiry,0,0,0,1,9,4,8
SVC000009544,ACC0001134,2023-11-23,2023-11,chat,credit_limit_request,0,0,0,0,2,9,8
SVC000009545,ACC0001134,2023-11-15,2023-11,chat,payment_inquiry,0,0,0,1,2,9,8
SVC000009546,ACC0001134,2024-02-23,2024-02,chat,payment_inquiry,0,0,0,1,3,12,5
SVC000009547,ACC0001134,2024-02-28,2024-02,app,balance_inquiry,0,0,0,1,5,12,5
SVC000009548,ACC0001134,2024-02-11,2024-02,app,balance_inquiry,0,0,0,1,8,12,5
SVC000009549,ACC0001134,2024-10-17,2024-10,app,rate_inquiry,0,0,0,0,3,20,3
SVC000009550,ACC0001135,2022-07-23,2022-07,app,balance_inquiry,0,0,0,1,9,6,12
SVC000009551,ACC0001135,2022-07-05,2022-07,phone,payment_inquiry,0,0,0,1,10,6,12
SVC000009552,ACC0001135,2022-07-14,2022-07,phone,credit_limit_request,0,0,0,1,4,6,12
SVC000009553,ACC0001135,2022-08-19,2022-08,branch,rate_inquiry,0,0,0,1,7,7,16
SVC000009554,ACC0001135,2022-08-13,2022-08,phone,payment_inquiry,0,0,0,0,37,7,16
SVC000009555,ACC0001135,2022-08-05,2022-08,app,payment_inquiry,0,0,0,0,9,7,16
SVC000009556,ACC0001135,2022-09-22,2022-09,chat,hardship_request,1,0,0,1,2,8,14
SVC000009557,ACC0001135,2022-09-08,2022-09,chat,dispute_filed,0,0,1,1,4,8,14
SVC000009558,ACC0001135,2022-10-02,2022-10,ivr,payment_inquiry,0,0,0,1,5,9,18
SVC000009559,ACC0001135,2022-10-11,2022-10,phone,hardship_request,1,0,0,0,37,9,18
SVC000009560,ACC0001135,2022-10-17,2022-10,chat,general_inquiry,0,0,0,0,6,9,18
SVC000009561,ACC0001135,2023-07-23,2023-07,phone,rate_inquiry,0,0,0,1,30,18,7
SVC000009562,ACC0001135,2023-08-14,2023-08,app,credit_limit_request,0,0,0,1,9,19,17
SVC000009563,ACC0001135,2023-08-10,2023-08,app,credit_limit_request,0,0,0,1,2,19,17
SVC000009564,ACC0001135,2024-02-18,2024-02,chat,credit_limit_request,0,0,0,1,4,25,18
SVC000009565,ACC0001135,2024-02-03,2024-02,chat,credit_limit_request,0,0,0,1,4,25,18
SVC000009566,ACC0001135,2024-08-25,2024-08,app,general_inquiry,0,0,0,1,7,31,3
SVC000009567,ACC0001135,2024-08-09,2024-08,phone,hardship_request,1,0,0,0,3,31,3
SVC000009568,ACC0001137,2021-08-20,2021-08,phone,payment_inquiry,0,0,0,1,40,4,11
SVC000009569,ACC0001137,2021-08-20,2021-08,phone,rate_inquiry,0,0,0,1,29,4,11
SVC000009570,ACC0001137,2021-08-21,2021-08,chat,rate_inquiry,0,0,0,1,3,4,11
SVC000009571,ACC0001137,2021-10-08,2021-10,phone,rate_inquiry,0,0,0,1,38,6,4
SVC000009572,ACC0001137,2021-10-16,2021-10,app,dispute_filed,0,0,1,0,1,6,4
SVC000009573,ACC0001137,2021-10-16,2021-10,ivr,dispute_filed,0,0,1,1,4,6,4
SVC000009574,ACC0001137,2022-02-25,2022-02,phone,balance_inquiry,0,0,0,1,44,10,12
SVC000009575,ACC0001137,2022-02-18,2022-02,chat,balance_inquiry,0,0,0,0,2,10,12
SVC000009576,ACC0001137,2022-02-05,2022-02,branch,payment_inquiry,0,0,0,1,5,10,12
SVC000009577,ACC0001137,2022-04-22,2022-04,phone,general_inquiry,0,0,0,1,42,12,1
SVC000009578,ACC0001137,2022-04-28,2022-04,phone,rate_inquiry,0,0,0,1,35,12,1
SVC000009579,ACC0001137,2022-10-10,2022-10,phone,credit_limit_request,0,0,0,1,22,18,14
SVC000009580,ACC0001137,2022-10-22,2022-10,chat,credit_limit_request,0,0,0,0,1,18,14
SVC000009581,ACC0001137,2023-05-09,2023-05,chat,hardship_request,1,0,0,1,2,25,0
SVC000009582,ACC0001137,2023-05-28,2023-05,app,balance_inquiry,0,0,0,1,3,25,0
SVC000009583,ACC0001137,2023-06-16,2023-06,phone,payment_inquiry,0,0,0,1,15,26,8
SVC000009584,ACC0001137,2023-06-12,2023-06,app,balance_inquiry,0,0,0,1,7,26,8
SVC000009585,ACC0001137,2023-12-03,2023-12,chat,rate_inquiry,0,0,0,1,8,32,19
SVC000009586,ACC0001137,2023-12-02,2023-12,ivr,payment_inquiry,0,0,0,1,1,32,19
SVC000009587,ACC0001137,2024-06-03,2024-06,ivr,payment_inquiry,0,0,0,1,9,38,17
SVC000009588,ACC0001137,2024-10-22,2024-10,chat,dispute_filed,0,0,1,1,8,42,17
SVC000009589,ACC0001137,2024-11-18,2024-11,phone,payment_inquiry,0,0,0,1,26,43,16
SVC000009590,ACC0001137,2024-11-16,2024-11,phone,dispute_filed,0,0,1,0,22,43,16
SVC000009591,ACC0001137,2024-11-02,2024-11,ivr,rate_inquiry,0,0,0,1,2,43,16
SVC000009592,ACC0001138,2024-04-17,2024-04,app,hardship_request,1,0,0,1,1,14,6
SVC000009593,ACC0001138,2024-05-28,2024-05,phone,payment_inquiry,0,0,0,1,2,15,14
SVC000009594,ACC0001138,2024-07-24,2024-07,ivr,payment_inquiry,0,0,0,1,6,17,8
SVC000009595,ACC0001138,2024-10-03,2024-10,app,payment_inquiry,0,0,0,1,7,20,0
SVC000009596,ACC0001138,2024-10-02,2024-10,branch,payment_inquiry,0,0,0,1,3,20,0
SVC000009597,ACC0001138,2024-10-07,2024-10,chat,balance_inquiry,0,0,0,1,7,20,0
SVC000009598,ACC0001139,2022-09-22,2022-09,phone,payment_inquiry,0,0,0,0,12,6,5
SVC000009599,ACC0001139,2022-10-20,2022-10,phone,credit_limit_request,0,0,0,1,11,7,18
SVC000009600,ACC0001139,2022-10-10,2022-10,app,payment_inquiry,0,0,0,1,9,7,18
SVC000009601,ACC0001139,2022-11-22,2022-11,phone,balance_inquiry,0,0,0,1,42,8,15
SVC000009602,ACC0001139,2022-11-11,2022-11,phone,credit_limit_request,0,0,0,1,11,8,15
SVC000009603,ACC0001139,2022-11-06,2022-11,phone,balance_inquiry,0,0,0,1,23,8,15
SVC000009604,ACC0001139,2023-02-26,2023-02,branch,balance_inquiry,0,0,0,1,4,11,14
SVC000009605,ACC0001139,2023-02-22,2023-02,chat,rate_inquiry,0,0,0,1,6,11,14
SVC000009606,ACC0001139,2023-02-08,2023-02,app,fraud_report,0,0,0,0,3,11,14
SVC000009607,ACC0001139,2024-07-10,2024-07,chat,payment_inquiry,0,0,0,1,8,28,12
SVC000009608,ACC0001139,2024-07-03,2024-07,chat,general_inquiry,0,0,0,1,8,28,12
SVC000009609,ACC0001139,2024-07-26,2024-07,phone,hardship_request,1,0,0,1,13,28,12
SVC000009610,ACC0001139,2024-10-15,2024-10,phone,general_inquiry,0,0,0,1,9,31,2
SVC000009611,ACC0001139,2024-10-26,2024-10,chat,payment_inquiry,0,0,0,1,4,31,2
SVC000009612,ACC0001139,2024-11-03,2024-11,phone,rate_inquiry,0,0,0,1,20,32,2
SVC000009613,ACC0001140,2023-04-28,2023-04,ivr,balance_inquiry,0,0,0,1,7,4,5
SVC000009614,ACC0001140,2023-11-05,2023-11,chat,dispute_filed,0,0,1,1,9,11,2
SVC000009615,ACC0001140,2023-11-20,2023-11,phone,payment_inquiry,0,0,0,1,22,11,2
SVC000009616,ACC0001140,2024-03-17,2024-03,app,fraud_report,0,0,0,1,6,15,11
SVC000009617,ACC0001140,2024-03-23,2024-03,app,balance_inquiry,0,0,0,1,1,15,11
SVC000009618,ACC0001140,2024-08-13,2024-08,phone,payment_inquiry,0,0,0,1,18,20,8
SVC000009619,ACC0001140,2024-08-05,2024-08,phone,balance_inquiry,0,0,0,1,7,20,8
SVC000009620,ACC0001140,2024-12-08,2024-12,app,payment_inquiry,0,0,0,1,2,24,18
SVC000009621,ACC0001140,2024-12-17,2024-12,phone,balance_inquiry,0,0,0,1,5,24,18
SVC000009622,ACC0001140,2024-12-16,2024-12,ivr,payment_inquiry,0,0,0,0,9,24,18
SVC000009623,ACC0001142,2024-12-21,2024-12,chat,payment_inquiry,0,0,0,1,2,4,4
SVC000009624,ACC0001142,2024-12-11,2024-12,ivr,dispute_filed,0,0,1,1,1,4,4
SVC000009625,ACC0001142,2024-12-01,2024-12,phone,payment_inquiry,0,0,0,1,27,4,4
SVC000009626,ACC0001143,2023-12-23,2023-12,ivr,general_inquiry,0,0,0,1,4,12,8
SVC000009627,ACC0001143,2023-12-05,2023-12,app,general_inquiry,0,0,0,1,5,12,8
SVC000009628,ACC0001143,2024-05-27,2024-05,chat,balance_inquiry,0,0,0,1,6,17,12
SVC000009629,ACC0001143,2024-05-27,2024-05,phone,balance_inquiry,0,0,0,1,42,17,12
SVC000009630,ACC0001143,2024-05-27,2024-05,app,payment_inquiry,0,0,0,1,1,17,12
SVC000009631,ACC0001143,2024-07-16,2024-07,phone,dispute_filed,0,0,1,1,9,19,17
SVC000009632,ACC0001143,2024-10-08,2024-10,chat,fraud_report,0,0,0,1,6,22,17
SVC000009633,ACC0001143,2024-12-20,2024-12,app,payment_inquiry,0,0,0,1,7,24,18
SVC000009634,ACC0001143,2024-12-20,2024-12,phone,payment_inquiry,0,0,0,1,4,24,18
SVC000009635,ACC0001143,2024-12-17,2024-12,phone,payment_inquiry,0,0,0,1,14,24,18
SVC000009636,ACC0001144,2024-03-13,2024-03,chat,rate_inquiry,0,0,0,1,1,11,15
SVC000009637,ACC0001144,2024-08-17,2024-08,phone,dispute_filed,0,0,1,1,19,16,10
SVC000009638,ACC0001144,2024-11-21,2024-11,chat,payment_inquiry,0,0,0,1,8,19,19
SVC000009639,ACC0001144,2024-12-25,2024-12,phone,hardship_request,1,0,0,1,43,20,11
SVC000009640,ACC0001144,2024-12-24,2024-12,phone,balance_inquiry,0,0,0,0,5,20,11
SVC000009641,ACC0001145,2023-04-11,2023-04,app,general_inquiry,0,0,0,0,8,1,9
SVC000009642,ACC0001145,2023-04-13,2023-04,chat,balance_inquiry,0,0,0,0,4,1,9
SVC000009643,ACC0001145,2023-04-20,2023-04,chat,rate_inquiry,0,0,0,0,3,1,9
SVC000009644,ACC0001145,2023-05-22,2023-05,phone,dispute_filed,0,0,1,1,18,2,10
SVC000009645,ACC0001145,2023-06-12,2023-06,app,general_inquiry,0,0,0,1,7,3,3
SVC000009646,ACC0001145,2023-06-04,2023-06,chat,dispute_filed,0,0,1,1,9,3,3
SVC000009647,ACC0001145,2023-11-24,2023-11,phone,balance_inquiry,0,0,0,1,4,8,8
SVC000009648,ACC0001145,2023-11-13,2023-11,app,dispute_filed,0,0,1,1,2,8,8
SVC000009649,ACC0001145,2023-11-19,2023-11,phone,rate_inquiry,0,0,0,1,3,8,8
SVC000009650,ACC0001145,2024-05-24,2024-05,branch,payment_inquiry,0,0,0,1,3,14,7
SVC000009651,ACC0001145,2024-05-07,2024-05,branch,general_inquiry,0,0,0,0,7,14,7
SVC000009652,ACC0001145,2024-06-01,2024-06,chat,balance_inquiry,0,0,0,1,7,15,12
SVC000009653,ACC0001145,2024-06-08,2024-06,app,balance_inquiry,0,0,0,1,5,15,12
SVC000009654,ACC0001145,2024-07-19,2024-07,phone,payment_inquiry,0,0,0,1,41,16,18
SVC000009655,ACC0001145,2024-07-27,2024-07,ivr,credit_limit_request,0,0,0,1,9,16,18
SVC000009656,ACC0001145,2024-07-26,2024-07,app,credit_limit_request,0,0,0,0,6,16,18
SVC000009657,ACC0001146,2023-09-26,2023-09,app,payment_inquiry,0,0,0,1,7,1,12
SVC000009658,ACC0001146,2023-09-17,2023-09,phone,balance_inquiry,0,0,0,1,31,1,12
SVC000009659,ACC0001146,2023-09-28,2023-09,app,balance_inquiry,0,0,0,1,7,1,12
SVC000009660,ACC0001146,2023-10-12,2023-10,chat,rate_inquiry,0,0,0,1,1,2,15
SVC000009661,ACC0001146,2023-10-23,2023-10,app,hardship_request,1,0,0,1,1,2,15
SVC000009662,ACC0001146,2023-10-14,2023-10,chat,balance_inquiry,0,0,0,1,6,2,15
SVC000009663,ACC0001146,2023-11-07,2023-11,app,payment_inquiry,0,0,0,1,8,3,17
SVC000009664,ACC0001146,2023-11-03,2023-11,app,hardship_request,1,0,0,1,9,3,17
SVC000009665,ACC0001146,2024-04-17,2024-04,phone,dispute_filed,0,0,1,1,2,8,4
SVC000009666,ACC0001146,2024-08-18,2024-08,ivr,dispute_filed,0,0,1,0,5,12,11
SVC000009667,ACC0001146,2024-09-22,2024-09,chat,credit_limit_request,0,0,0,0,4,13,14
SVC000009668,ACC0001146,2024-09-08,2024-09,app,balance_inquiry,0,0,0,1,2,13,14
SVC000009669,ACC0001146,2024-09-13,2024-09,phone,payment_inquiry,0,0,0,0,10,13,14
SVC000009670,ACC0001146,2024-12-25,2024-12,chat,payment_inquiry,0,0,0,1,5,16,16
SVC000009671,ACC0001146,2024-12-27,2024-12,chat,general_inquiry,0,0,0,1,2,16,16
SVC000009672,ACC0001146,2024-12-21,2024-12,app,payment_inquiry,0,0,0,1,6,16,16
SVC000009673,ACC0001147,2022-07-22,2022-07,ivr,general_inquiry,0,0,0,1,5,1,2
SVC000009674,ACC0001147,2022-07-12,2022-07,phone,payment_plan_setup,0,1,0,0,9,1,2
SVC000009675,ACC0001147,2022-07-05,2022-07,app,dispute_filed,0,0,1,1,7,1,2
SVC000009676,ACC0001147,2023-07-04,2023-07,phone,balance_inquiry,0,0,0,1,6,13,0
