application_id,account_id,application_date,app_channel,bureau_score_at_app,credit_line_requested,credit_line_approved,decision,decline_reason_code,bureau_utilization_at_app,bureau_inquiries_at_app,bureau_derogatory_count,bureau_oldest_tradeline_yrs
APP00001391,ACC0001391,2023-05-26,pre_approved,635,2712,3300.0,approved,,0.5763,3,2,12.9
APP00001392,ACC0001392,2023-07-31,online,659,3617,3300.0,approved,,0.3304,1,1,3.6
APP00001393,ACC0001393,2021-11-18,direct_mail,732,3763,3500.0,approved,,0.2143,7,0,12.1
APP00001394,ACC0001394,2023-11-01,online,757,8757,6100.0,approved,,0.1784,5,0,9.1
APP00001395,ACC0001395,2022-10-29,online,777,12290,12800.0,approved,,0.4235,4,0,16.2
APP00001396,ACC0001396,2022-05-26,online,727,7172,7100.0,approved,,0.1753,1,0,2.3
APP00001397,ACC0001397,2023-05-20,in_store,747,3888,4100.0,approved,,0.2078,4,0,18.0
APP00001398,ACC0001398,2023-09-28,pre_approved,574,801,700.0,approved,,0.173,1,2,5.2
APP00001399,ACC0001399,2021-03-05,direct_mail,748,3874,2800.0,approved,,0.2544,5,0,3.3
APP00001400,ACC0001400,2022-05-19,in_store,698,2912,3500.0,approved,,0.5678,1,0,6.7
APP00001401,ACC0001401,2023-11-12,partner_refer,611,1622,1400.0,approved,,0.0909,6,2,18.8
APP00001402,ACC0001402,2023-02-01,online,554,933,700.0,approved,,0.238,7,0,12.0
APP00001403,ACC0001403,2021-11-11,online,711,7241,5500.0,approved,,0.5378,4,0,4.3
APP00001404,ACC0001404,2024-01-11,online,658,5385,3900.0,approved,,0.6497,3,0,5.0
APP00001405,ACC0001405,2021-06-14,online,698,8978,6400.0,approved,,0.5086,1,0,17.7
APP00001406,ACC0001406,2023-08-22,online,544,1383,1000.0,approved,,0.3092,5,1,12.0
APP00001407,ACC0001407,2023-09-20,in_store,810,7452,6700.0,approved,,0.4038,2,0,8.0
APP00001408,ACC0001408,2024-06-17,online,692,3375,3600.0,approved,,0.4325,1,0,8.7
APP00001409,ACC0001409,2022-06-14,partner_refer,683,6137,4300.0,approved,,0.5517,1,0,5.4
APP00001410,ACC0001410,2022-04-16,online,636,2376,2200.0,approved,,0.2859,4,0,14.0
APP00001411,ACC0001411,2023-04-21,in_store,727,8610,7400.0,approved,,0.0967,4,0,3.6
APP00001412,ACC0001412,2022-04-25,online,557,325,400.0,approved,,0.409,7,2,9.7
APP00001413,ACC0001413,2022-08-19,pre_approved,713,4602,5400.0,approved,,0.3203,4,0,8.7
APP00001414,ACC0001414,2022-12-11,in_store,624,2914,2200.0,approved,,0.5106,5,1,7.9
APP00001415,ACC0001415,2022-02-02,pre_approved,831,11360,13300.0,approved,,0.5981,4,0,2.7
APP00001416,ACC0001416,2022-09-10,in_store,746,5237,4200.0,approved,,0.3435,6,0,5.4
APP00001417,ACC0001417,2023-08-03,in_store,641,1004,1000.0,approved,,0.1469,3,2,14.8
APP00001418,ACC0001418,2021-11-14,direct_mail,848,11673,13600.0,approved,,0.4165,5,0,14.5
APP00001419,ACC0001419,2023-10-16,direct_mail,672,2257,2800.0,approved,,0.5717,5,2,11.3
APP00001420,ACC0001420,2022-01-30,in_store,669,3511,3500.0,approved,,0.5937,7,1,4.7
APP00001421,ACC0001421,2022-08-03,in_store,707,4891,3400.0,approved,,0.4452,4,0,18.2
APP00001422,ACC0001422,2021-06-09,in_store,588,348,400.0,approved,,0.2205,6,1,2.8
APP00001423,ACC0001423,2024-07-23,online,745,9128,6300.0,approved,,0.0465,4,0,3.9
APP00001424,ACC0001424,2022-02-25,in_store,684,5444,5300.0,approved,,0.3135,4,0,11.2
APP00001425,ACC0001425,2023-03-10,pre_approved,743,5650,5300.0,approved,,0.0018,3,0,10.1
APP00001426,ACC0001426,2024-06-09,online,683,8926,6400.0,approved,,0.5221,4,0,8.1
APP00001427,ACC0001427,2023-06-23,online,614,737,500.0,approved,,0.0916,5,1,5.1
APP00001428,ACC0001428,2022-11-17,pre_approved,779,21477,14700.0,approved,,0.1136,3,0,19.0
APP00001429,ACC0001429,2024-02-29,direct_mail,763,9246,8400.0,approved,,0.097,1,0,10.4
APP00001430,ACC0001430,2023-10-18,online,811,12118,8200.0,approved,,0.3241,6,0,4.5
APP00001431,ACC0001431,2024-05-12,direct_mail,754,3596,2900.0,approved,,0.5025,6,0,13.4
APP00001432,ACC0001432,2021-03-11,online,741,5647,3900.0,approved,,0.4899,0,0,15.3
APP00001433,ACC0001433,2021-05-20,in_store,732,5381,3600.0,approved,,0.4759,5,0,9.9
APP00001434,ACC0001434,2022-02-27,in_store,722,6217,5400.0,approved,,0.2713,2,0,8.5
APP00001435,ACC0001435,2024-07-11,direct_mail,801,9582,9900.0,approved,,0.3859,0,0,18.6
APP00001436,ACC0001436,2022-02-27,online,656,4273,2900.0,approved,,0.6031,2,2,8.9
APP00001437,ACC0001437,2021-06-20,online,738,5334,3700.0,approved,,0.2518,3,0,13.0
APP00001438,ACC0001438,2023-08-28,partner_refer,670,3146,2900.0,approved,,0.4956,1,1,2.6
APP00001439,ACC0001439,2021-12-05,direct_mail,841,6302,5500.0,approved,,0.6284,3,0,3.2
APP00001440,ACC0001440,2022-09-03,in_store,678,3477,2600.0,approved,,0.4205,1,1,11.0
APP00001441,ACC0001441,2022-04-13,online,699,4764,5900.0,approved,,0.0842,3,0,5.0
APP00001442,ACC0001442,2022-09-11,online,738,5402,5200.0,approved,,0.4708,2,0,11.2
APP00001443,ACC0001443,2023-07-23,in_store,841,10055,7100.0,approved,,0.156,6,0,19.3
APP00001444,ACC0001444,2021-05-31,online,627,3981,3600.0,approved,,0.4894,7,0,19.8
APP00001445,ACC0001445,2023-10-30,pre_approved,848,18212,12500.0,approved,,0.1491,2,0,15.7
APP00001446,ACC0001446,2024-02-17,in_store,735,3925,3400.0,approved,,0.3958,5,0,18.6
APP00001447,ACC0001447,2021-01-28,pre_approved,693,6279,5700.0,approved,,0.2566,3,0,15.4
APP00001448,ACC0001448,2024-05-17,in_store,599,406,400.0,approved,,0.5952,7,0,2.0
APP00001449,ACC0001449,2024-06-02,partner_refer,716,7783,6300.0,approved,,0.526,4,0,6.0
APP00001450,ACC0001450,2023-04-14,pre_approved,634,2984,2100.0,approved,,0.5703,6,2,12.4
APP00001451,ACC0001451,2021-05-21,in_store,683,4364,5000.0,approved,,0.6348,2,0,19.6
APP00001452,ACC0001452,2022-08-11,pre_approved,714,4332,3000.0,approved,,0.3567,6,0,15.4
APP00001453,ACC0001453,2021-01-07,online,578,327,400.0,approved,,0.4209,5,0,6.3
APP00001454,ACC0001454,2021-01-26,partner_refer,617,1042,1300.0,approved,,0.4458,5,2,5.0
APP00001455,ACC0001455,2023-09-04,online,753,5664,6300.0,approved,,0.4375,0,0,2.6
APP00001456,ACC0001456,2023-08-23,in_store,711,3649,3000.0,approved,,0.4146,2,0,17.3
APP00001457,ACC0001457,2022-02-06,in_store,715,10059,7400.0,approved,,0.2046,4,0,19.8
APP00001458,ACC0001458,2024-03-26,in_store,758,6747,4800.0,approved,,0.2343,1,0,15.5
APP00001459,ACC0001459,2021-05-22,partner_refer,592,870,1000.0,approved,,0.5925,1,1,3.2
APP00001460,ACC0001460,2022-06-18,online,732,3135,2800.0,approved,,0.4961,1,0,2.1
APP00001461,ACC0001461,2024-04-14,in_store,783,13287,10900.0,approved,,0.0434,6,0,18.5
APP00001462,ACC0001462,2022-12-14,online,606,943,800.0,approved,,0.2597,3,1,17.9
APP00001463,ACC0001463,2021-08-01,online,695,5734,4500.0,approved,,0.5411,3,0,17.1
APP00001464,ACC0001464,2023-09-30,online,560,369,400.0,approved,,0.6047,1,1,11.6
APP00001465,ACC0001465,2022-11-03,in_store,639,2073,1400.0,approved,,0.4328,4,2,5.4
APP00001466,ACC0001466,2024-03-13,online,814,14598,13300.0,approved,,0.5924,2,0,1.0
APP00001467,ACC0001467,2023-03-02,online,838,20001,14200.0,approved,,0.3531,5,0,11.3
APP00001468,ACC0001468,2023-11-09,direct_mail,725,8982,6200.0,approved,,0.0612,5,0,11.7
APP00001469,ACC0001469,2022-06-03,direct_mail,847,6015,6800.0,approved,,0.1765,4,0,2.9
APP00001470,ACC0001470,2023-04-13,online,776,15838,12800.0,approved,,0.3478,7,0,10.7
APP00001471,ACC0001471,2022-03-31,pre_approved,724,9257,6200.0,approved,,0.6038,6,0,1.4
APP00001472,ACC0001472,2024-07-14,pre_approved,571,941,1100.0,approved,,0.077,2,0,9.3
APP00001473,ACC0001473,2021-11-27,direct_mail,829,15669,11400.0,approved,,0.5625,1,0,15.2
APP00001474,ACC0001474,2021-04-11,in_store,664,2909,2700.0,approved,,0.0048,6,2,14.9
APP00001475,ACC0001475,2021-01-17,in_store,656,1741,1500.0,approved,,0.4725,2,0,18.6
APP00001476,ACC0001476,2024-08-11,online,726,5882,4000.0,approved,,0.171,7,0,7.9
APP00001477,ACC0001477,2021-12-10,online,776,16640,14900.0,approved,,0.252,5,0,16.4
APP00001478,ACC0001478,2021-07-03,partner_refer,735,4013,4200.0,approved,,0.2855,6,0,19.8
APP00001479,ACC0001479,2023-11-13,partner_refer,622,3239,2200.0,approved,,0.58,3,2,14.1
APP00001480,ACC0001480,2022-04-26,direct_mail,748,6208,6800.0,approved,,0.6234,4,0,5.3
APP00001481,ACC0001481,2023-04-06,pre_approved,683,7524,7100.0,approved,,0.5754,3,0,15.3
APP00001482,ACC0001482,2023-03-12,online,628,2157,2000.0,approved,,0.4097,3,1,8.8
APP00001483,ACC0001483,2021-08-09,pre_approved,829,9126,9500.0,approved,,0.0821,2,0,11.2
APP00001484,ACC0001484,2023-09-14,online,566,1175,1100.0,approved,,0.5082,0,1,13.4
APP00001485,ACC0001485,2022-04-11,online,820,13050,13800.0,approved,,0.1022,2,0,13.4
APP00001486,ACC0001486,2022-02-13,in_store,839,15031,13500.0,approved,,0.073,3,0,12.3
APP00001487,ACC0001487,2023-07-02,online,597,730,500.0,approved,,0.5419,4,2,13.9
APP00001488,ACC0001488,2022-12-28,in_store,644,2770,3300.0,approved,,0.227,0,0,6.3
APP00001489,ACC0001489,2024-06-25,pre_approved,659,2454,1900.0,approved,,0.089,2,1,14.1
APP00001490,ACC0001490,2022-01-29,online,819,8184,8600.0,approved,,0.2068,0,0,10.6
APP00001491,ACC0001491,2021-07-14,online,745,6773,6700.0,approved,,0.3316,4,0,5.9
APP00001492,ACC0001492,2021-11-21,direct_mail,714,8712,7300.0,approved,,0.6367,0,0,1.1
APP00001493,ACC0001493,2022-03-09,online,714,2729,2600.0,approved,,0.1182,4,0,19.4
APP00001494,ACC0001494,2023-03-22,pre_approved,745,4031,2700.0,approved,,0.1139,2,0,10.1
APP00001495,ACC0001495,2021-12-17,online,655,2180,1900.0,approved,,0.207,2,1,19.2
APP00001496,ACC0001496,2021-10-04,pre_approved,813,18000,13300.0,approved,,0.0541,5,0,6.3
APP00001497,ACC0001497,2021-09-16,pre_approved,697,10179,7300.0,approved,,0.5243,7,0,17.5
APP00001498,ACC0001498,2021-09-29,online,732,2609,2900.0,approved,,0.4668,6,0,2.0
APP00001499,ACC0001499,2023-02-09,in_store,631,1618,1600.0,approved,,0.2215,7,1,15.1
APP00001500,ACC0001500,2021-06-13,in_store,620,2592,2400.0,approved,,0.4696,3,2,15.9
APP00001501,ACC0001501,2022-03-23,in_store,799,10732,8000.0,approved,,0.4818,3,0,6.4
APP00001502,ACC0001502,2021-10-03,online,660,2342,1800.0,approved,,0.0099,7,1,16.4
APP00001503,ACC0001503,2022-06-22,online,627,3580,2700.0,approved,,0.5156,7,0,18.7
APP00001504,ACC0001504,2021-11-07,pre_approved,738,6712,6300.0,approved,,0.5942,5,0,1.6
APP00001505,ACC0001505,2023-07-31,online,626,4568,3300.0,approved,,0.0251,6,1,17.1
APP00001506,ACC0001506,2022-10-04,partner_refer,566,808,700.0,approved,,0.2629,7,0,16.8
APP00001507,ACC0001507,2024-09-08,online,683,4530,4300.0,approved,,0.4137,3,0,11.6
APP00001508,ACC0001508,2021-01-09,in_store,643,1597,1100.0,approved,,0.3499,1,0,2.9
APP00001509,ACC0001509,2022-02-11,partner_refer,753,7843,7300.0,approved,,0.1459,6,0,6.6
APP00001510,ACC0001510,2022-05-05,pre_approved,605,253,300.0,approved,,0.2654,1,0,16.9
APP00001511,ACC0001511,2022-05-19,in_store,705,4666,4600.0,approved,,0.0667,3,0,6.9
APP00001512,ACC0001512,2021-03-05,online,648,1677,1600.0,approved,,0.0655,6,2,16.9
APP00001513,ACC0001513,2021-08-08,in_store,794,11044,13100.0,approved,,0.598,0,0,1.6
APP00001514,ACC0001514,2022-01-06,in_store,669,2264,2400.0,approved,,0.1032,4,2,5.4
APP00001515,ACC0001515,2023-06-29,online,664,3299,2600.0,approved,,0.5778,1,2,4.1
APP00001516,ACC0001516,2024-05-10,in_store,650,4064,3200.0,approved,,0.2477,4,0,15.8
APP00001517,ACC0001517,2021-09-02,pre_approved,553,561,500.0,approved,,0.0924,4,2,16.1
APP00001518,ACC0001518,2023-05-29,online,628,972,1200.0,approved,,0.0336,6,1,14.7
APP00001519,ACC0001519,2022-02-08,direct_mail,740,8352,6200.0,approved,,0.0516,1,0,15.2
APP00001520,ACC0001520,2021-07-13,in_store,623,3014,2400.0,approved,,0.4162,2,1,13.2
APP00001521,ACC0001521,2023-06-04,in_store,793,9262,11300.0,approved,,0.2273,5,0,9.4
APP00001522,ACC0001522,2023-07-25,direct_mail,765,15860,14100.0,approved,,0.0295,1,0,4.4
APP00001523,ACC0001523,2022-12-22,in_store,687,6206,4800.0,approved,,0.5098,3,0,11.6
APP00001524,ACC0001524,2022-06-26,direct_mail,687,2458,2500.0,approved,,0.6018,0,0,4.5
APP00001525,ACC0001525,2024-06-04,pre_approved,708,3586,3800.0,approved,,0.3539,2,0,17.5
APP00001526,ACC0001526,2023-05-12,online,657,2575,2200.0,approved,,0.1978,4,1,6.8
APP00001527,ACC0001527,2021-11-21,online,739,9194,6900.0,approved,,0.48,4,0,12.5
APP00001528,ACC0001528,2024-06-08,online,708,4234,3800.0,approved,,0.2991,5,0,14.6
APP00001529,ACC0001529,2024-03-09,partner_refer,653,1646,1800.0,approved,,0.2451,5,1,13.9
APP00001530,ACC0001530,2023-05-08,online,775,8735,9700.0,approved,,0.05,2,0,8.3
APP00001531,ACC0001531,2022-10-15,online,682,3311,3300.0,approved,,0.1546,7,0,7.1
APP00001532,ACC0001532,2021-05-19,online,644,2363,2400.0,approved,,0.4669,6,0,2.9
APP00001533,ACC0001533,2022-05-04,in_store,826,8848,8300.0,approved,,0.2154,2,0,15.8
APP00001534,ACC0001534,2021-09-22,pre_approved,770,10924,9800.0,approved,,0.3001,7,0,16.7
APP00001535,ACC0001535,2022-01-27,online,658,2621,2300.0,approved,,0.0174,6,2,7.7
APP00001536,ACC0001536,2022-01-21,online,634,1781,1200.0,approved,,0.5894,0,1,18.8
APP00001537,ACC0001537,2021-06-30,online,772,9579,7000.0,approved,,0.1742,4,0,4.7
APP00001538,ACC0001538,2024-02-27,direct_mail,756,4362,4900.0,approved,,0.4758,2,0,4.9
APP00001539,ACC0001539,2022-05-31,online,644,4611,3500.0,approved,,0.3253,2,2,12.6
APP00001540,ACC0001540,2022-05-22,partner_refer,740,4764,4900.0,approved,,0.1769,7,0,6.3
APP00001541,ACC0001541,2023-03-31,direct_mail,677,945,1000.0,approved,,0.2101,3,0,1.8
APP00001542,ACC0001542,2021-03-16,in_store,586,887,600.0,approved,,0.4501,4,1,7.7
APP00001543,ACC0001543,2022-09-16,in_store,678,1707,1400.0,approved,,0.0043,0,0,16.5
APP00001544,ACC0001544,2021-08-30,pre_approved,791,11736,11200.0,approved,,0.2828,7,0,13.4
APP00001545,ACC0001545,2023-02-07,direct_mail,609,696,700.0,approved,,0.2639,2,1,7.3
APP00001546,ACC0001546,2021-12-22,online,783,14931,14300.0,approved,,0.0534,7,0,19.5
APP00001547,ACC0001547,2024-07-01,in_store,793,16082,14200.0,approved,,0.1688,6,0,6.8
APP00001548,ACC0001548,2023-10-06,direct_mail,839,7529,6600.0,approved,,0.4511,7,0,8.0
APP00001549,ACC0001549,2021-01-26,in_store,777,12235,13100.0,approved,,0.4841,6,0,12.4
APP00001550,ACC0001550,2021-01-07,partner_refer,837,10449,8300.0,approved,,0.4769,5,0,15.0
APP00001551,ACC0001551,2024-03-11,online,690,3798,3700.0,approved,,0.0763,2,0,8.7
APP00001552,ACC0001552,2023-03-26,pre_approved,723,4904,4400.0,approved,,0.5044,1,0,7.1
APP00001553,ACC0001553,2024-07-26,in_store,705,3826,4700.0,approved,,0.0026,4,0,5.6
APP00001554,ACC0001554,2024-07-13,online,725,5987,4900.0,approved,,0.0758,2,0,12.5
APP00001555,ACC0001555,2023-03-12,online,815,9482,7800.0,approved,,0.0291,0,0,3.8
APP00001556,ACC0001556,2024-06-07,online,811,13751,11800.0,approved,,0.2452,5,0,1.6
APP00001557,ACC0001557,2024-09-07,online,720,6221,4900.0,approved,,0.226,7,0,5.3
APP00001558,ACC0001558,2024-06-01,online,582,651,800.0,approved,,0.6269,5,1,11.3
APP00001559,ACC0001559,2022-10-14,direct_mail,624,1739,1200.0,approved,,0.4395,5,1,18.1
APP00001560,ACC0001560,2021-03-06,online,727,5602,5500.0,approved,,0.0903,0,0,12.6
APP00001561,ACC0001561,2022-08-23,online,753,5742,5800.0,approved,,0.391,0,0,19.1
APP00001562,ACC0001562,2024-02-19,in_store,730,4008,2900.0,approved,,0.1998,4,0,2.9
APP00001563,ACC0001563,2022-03-04,in_store,800,7414,7800.0,approved,,0.1512,6,0,18.5
APP00001564,ACC0001564,2024-04-18,online,754,2949,2600.0,approved,,0.2282,7,0,9.7
APP00001565,ACC0001565,2021-03-22,in_store,588,528,400.0,approved,,0.5872,6,1,9.1
APP00001566,ACC0001566,2024-08-26,pre_approved,825,5692,6800.0,approved,,0.0662,3,0,5.0
APP00001567,ACC0001567,2023-07-06,in_store,713,5142,4600.0,approved,,0.4695,7,0,2.9
APP00001568,ACC0001568,2021-09-06,in_store,804,7493,5500.0,approved,,0.405,2,0,12.9
APP00001569,ACC0001569,2023-12-11,online,811,9163,11300.0,approved,,0.64,0,0,10.5
APP00001570,ACC0001570,2023-11-21,in_store,669,2303,1700.0,approved,,0.1732,0,1,2.9
APP00001571,ACC0001571,2024-09-11,in_store,785,5582,6800.0,approved,,0.5963,5,0,14.1
APP00001572,ACC0001572,2022-05-09,online,750,2952,3400.0,approved,,0.2499,0,0,18.8
APP00001573,ACC0001573,2023-12-25,online,662,4279,3700.0,approved,,0.6093,5,1,13.1
APP00001574,ACC0001574,2022-12-19,direct_mail,664,2788,2300.0,approved,,0.377,4,1,17.3
APP00001575,ACC0001575,2021-10-15,partner_refer,761,5153,5500.0,approved,,0.3972,4,0,18.4
APP00001576,ACC0001576,2022-04-28,online,655,5542,3700.0,approved,,0.1404,5,0,5.1
APP00001577,ACC0001577,2024-04-05,pre_approved,819,14893,10800.0,approved,,0.0651,6,0,2.2
APP00001578,ACC0001578,2023-05-05,online,633,2750,2500.0,approved,,0.3186,4,2,7.5
APP00001579,ACC0001579,2023-10-31,pre_approved,842,11468,7900.0,approved,,0.0891,0,0,13.1
APP00001580,ACC0001580,2024-03-28,in_store,651,3047,2100.0,approved,,0.548,6,2,15.2
APP00001581,ACC0001581,2021-01-21,in_store,630,4074,3500.0,approved,,0.1995,4,2,6.2
APP00001582,ACC0001582,2024-05-07,direct_mail,695,3379,3000.0,approved,,0.2508,3,0,15.8
APP00001583,ACC0001583,2023-01-14,direct_mail,699,5135,5200.0,approved,,0.3152,2,0,2.7
APP00001584,ACC0001584,2021-06-19,online,671,1664,1500.0,approved,,0.5562,3,1,15.5
APP00001585,ACC0001585,2022-04-20,in_store,655,1491,1200.0,approved,,0.5523,2,1,5.5
APP00001586,ACC0001586,2023-01-05,online,665,3911,3000.0,approved,,0.6078,0,1,3.2
APP00001587,ACC0001587,2023-11-30,in_store,800,14941,13400.0,approved,,0.414,2,0,14.0
APP00001588,ACC0001588,2023-01-25,in_store,684,7207,6900.0,approved,,0.5176,2,0,17.6
APP00001589,ACC0001589,2022-07-05,partner_refer,731,2717,3000.0,approved,,0.1423,6,0,6.5
APP00001590,ACC0001590,2021-05-15,online,695,2505,3100.0,approved,,0.582,4,0,18.4
APP00001591,ACC0001591,2022-02-27,online,639,1037,1200.0,approved,,0.2135,0,2,13.2
APP00001592,ACC0001592,2024-04-22,in_store,545,1264,1200.0,approved,,0.5911,2,1,16.1
APP00001593,ACC0001593,2022-03-03,online,797,17850,14100.0,approved,,0.4633,1,0,13.6
APP00001594,ACC0001594,2023-07-22,in_store,563,540,500.0,approved,,0.4887,0,0,19.2
APP00001595,ACC0001595,2024-05-29,online,719,8438,7300.0,approved,,0.3727,2,0,19.8
APP00001596,ACC0001596,2022-06-06,pre_approved,729,4395,3300.0,approved,,0.1492,4,0,14.5
APP00001597,ACC0001597,2022-02-25,online,671,3465,3400.0,approved,,0.6284,3,1,8.6
APP00001598,ACC0001598,2024-07-04,in_store,620,1335,1500.0,approved,,0.0583,5,0,11.4
APP00001599,ACC0001599,2021-02-20,partner_refer,756,3307,3700.0,approved,,0.2609,7,0,6.6
APP00001600,ACC0001600,2021-09-25,online,706,9300,6300.0,approved,,0.4118,2,0,18.3
APP00001601,ACC0001601,2022-11-07,pre_approved,767,17598,12500.0,approved,,0.055,0,0,7.2
APP00001602,ACC0001602,2024-06-01,in_store,546,819,600.0,approved,,0.0439,1,0,13.7
APP00001603,ACC0001603,2023-07-27,in_store,669,3109,2400.0,approved,,0.1551,7,2,15.1
APP00001604,ACC0001604,2022-04-27,partner_refer,713,7119,5700.0,approved,,0.3514,0,0,3.4
APP00001605,ACC0001605,2024-02-28,partner_refer,692,7083,6900.0,approved,,0.5267,6,0,14.4
APP00001606,ACC0001606,2021-02-21,online,634,1917,2100.0,approved,,0.4388,1,1,14.2
APP00001607,ACC0001607,2024-04-08,pre_approved,641,3963,3200.0,approved,,0.5519,5,2,5.3
APP00001608,ACC0001608,2022-09-30,online,625,1740,1600.0,approved,,0.2055,2,2,14.9
APP00001609,ACC0001609,2024-01-18,online,625,3911,3200.0,approved,,0.2011,1,0,12.4
APP00001610,ACC0001610,2022-09-27,direct_mail,840,20516,15000.0,approved,,0.4079,7,0,10.3
APP00001611,ACC0001611,2021-08-22,in_store,640,1527,1400.0,approved,,0.4956,2,0,13.9
APP00001612,ACC0001612,2022-12-13,in_store,549,1379,1100.0,approved,,0.3737,4,1,2.6
APP00001613,ACC0001613,2024-05-05,online,725,4655,4500.0,approved,,0.5917,4,0,5.3
APP00001614,ACC0001614,2023-02-13,pre_approved,797,18563,12400.0,approved,,0.5017,1,0,9.0
APP00001615,ACC0001615,2023-11-24,in_store,750,5060,6000.0,approved,,0.1928,1,0,1.8
APP00001616,ACC0001616,2023-12-03,pre_approved,668,2572,2500.0,approved,,0.0618,1,0,6.9
APP00001617,ACC0001617,2022-12-19,in_store,685,4219,5000.0,approved,,0.2796,6,0,2.4
APP00001618,ACC0001618,2022-04-03,online,645,1445,1600.0,approved,,0.1184,1,0,7.9
APP00001619,ACC0001619,2024-03-04,partner_refer,708,3932,4000.0,approved,,0.5994,2,0,4.2
APP00001620,ACC0001620,2022-11-11,in_store,647,1749,2100.0,approved,,0.4321,2,1,16.0
APP00001621,ACC0001621,2022-12-21,in_store,692,6118,4200.0,approved,,0.465,0,0,12.1
APP00001622,ACC0001622,2024-02-02,online,610,995,700.0,approved,,0.4459,7,1,11.5
APP00001623,ACC0001623,2021-05-13,online,790,5888,7300.0,approved,,0.2116,3,0,12.1
APP00001624,ACC0001624,2021-04-14,in_store,610,837,900.0,approved,,0.3415,2,2,16.5
APP00001625,ACC0001625,2022-01-06,in_store,555,1077,1000.0,approved,,0.0099,5,1,7.3
APP00001626,ACC0001626,2023-08-23,pre_approved,548,1299,1400.0,approved,,0.2816,7,0,16.3
APP00001627,ACC0001627,2023-07-22,direct_mail,756,8306,6400.0,approved,,0.148,3,0,1.6
APP00001628,ACC0001628,2022-08-08,online,677,2443,1800.0,approved,,0.5727,5,2,16.4
APP00001629,ACC0001629,2022-12-05,partner_refer,763,17346,11600.0,approved,,0.3787,6,0,4.4
APP00001630,ACC0001630,2023-02-21,in_store,717,5531,5500.0,approved,,0.047,6,0,12.6
APP00001631,ACC0001631,2023-07-12,pre_approved,621,5701,4000.0,approved,,0.2546,5,0,3.7
APP00001632,ACC0001632,2021-06-20,online,648,4178,3100.0,approved,,0.1228,2,0,16.8
APP00001633,ACC0001633,2022-02-01,partner_refer,627,3312,2700.0,approved,,0.1502,5,2,16.6
APP00001634,ACC0001634,2022-10-17,partner_refer,552,466,400.0,approved,,0.0445,7,0,12.0
APP00001635,ACC0001635,2024-09-08,online,681,7180,6100.0,approved,,0.0644,2,0,13.6
APP00001636,ACC0001636,2023-12-12,pre_approved,702,5023,5000.0,approved,,0.235,0,0,17.5
APP00001637,ACC0001637,2022-06-17,partner_refer,642,1607,1100.0,approved,,0.3895,4,0,13.6
APP00001638,ACC0001638,2021-06-11,pre_approved,616,589,400.0,approved,,0.1819,4,2,1.4
APP00001639,ACC0001639,2024-03-06,in_store,757,4730,5200.0,approved,,0.4073,5,0,16.5
APP00001640,ACC0001640,2024-02-26,online,830,8119,6400.0,approved,,0.4164,7,0,1.3
APP00001641,ACC0001641,2023-01-10,partner_refer,556,1251,1300.0,approved,,0.3317,7,2,2.6
APP00001642,ACC0001642,2022-01-02,online,745,5528,4800.0,approved,,0.4679,7,0,1.9
APP00001643,ACC0001643,2022-02-05,online,840,13689,10800.0,approved,,0.1819,5,0,10.0
APP00001644,ACC0001644,2023-01-29,in_store,725,4093,3000.0,approved,,0.3167,2,0,6.3
APP00001645,ACC0001645,2023-03-26,online,722,5792,5300.0,approved,,0.4372,5,0,11.6
APP00001646,ACC0001646,2021-11-29,partner_refer,743,9939,6800.0,approved,,0.4522,2,0,6.1
